latitude,longitude
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.897,-37.080
-10.904,-37.055
-10.903,-37.055
-10.903,-37.055
-10.903,-37.055
-10.903,-37.056
-10.903,-37.056
-10.903,-37.057
-10.903,-37.058
-10.903,-37.058
-10.903,-37.058
-10.903,-37.059
-10.903,-37.059
-10.903,-37.060
-10.903,-37.060
-10.904,-37.060
-10.904,-37.060
-10.905,-37.060
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.062
-10.907,-37.062
-10.907,-37.062
-10.908,-37.062
-10.908,-37.062
-10.909,-37.063
-10.909,-37.063
-10.910,-37.063
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.065
-10.910,-37.065
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.067
-10.910,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.912,-37.067
-10.912,-37.067
-10.913,-37.068
-10.914,-37.068
-10.914,-37.068
-10.915,-37.068
-10.916,-37.068
-10.916,-37.069
-10.917,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.919,-37.070
-10.919,-37.070
-10.920,-37.070
-10.920,-37.070
-10.921,-37.070
-10.921,-37.071
-10.922,-37.071
-10.923,-37.071
-10.923,-37.071
-10.924,-37.071
-10.924,-37.071
-10.925,-37.072
-10.925,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.927,-37.073
-10.927,-37.073
-10.928,-37.073
-10.929,-37.073
-10.929,-37.073
-10.930,-37.074
-10.931,-37.074
-10.931,-37.074
-10.932,-37.074
-10.933,-37.075
-10.933,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.935,-37.075
-10.935,-37.076
-10.936,-37.076
-10.936,-37.076
-10.937,-37.076
-10.938,-37.077
-10.939,-37.077
-10.939,-37.077
-10.940,-37.077
-10.941,-37.078
-10.941,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.904,-37.055
-10.903,-37.055
-10.903,-37.055
-10.903,-37.055
-10.903,-37.056
-10.903,-37.056
-10.903,-37.057
-10.903,-37.058
-10.903,-37.058
-10.903,-37.058
-10.903,-37.059
-10.903,-37.059
-10.903,-37.060
-10.903,-37.060
-10.904,-37.060
-10.904,-37.060
-10.905,-37.060
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.905,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.061
-10.906,-37.062
-10.907,-37.062
-10.907,-37.062
-10.908,-37.062
-10.908,-37.062
-10.909,-37.063
-10.909,-37.063
-10.910,-37.063
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.064
-10.910,-37.065
-10.910,-37.065
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.066
-10.910,-37.067
-10.910,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.911,-37.067
-10.912,-37.067
-10.912,-37.067
-10.913,-37.068
-10.914,-37.068
-10.914,-37.068
-10.915,-37.068
-10.916,-37.068
-10.916,-37.069
-10.917,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.918,-37.069
-10.919,-37.070
-10.919,-37.070
-10.920,-37.070
-10.920,-37.070
-10.921,-37.070
-10.921,-37.071
-10.922,-37.071
-10.923,-37.071
-10.923,-37.071
-10.924,-37.071
-10.924,-37.071
-10.925,-37.072
-10.925,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.926,-37.072
-10.927,-37.073
-10.927,-37.073
-10.928,-37.073
-10.929,-37.073
-10.929,-37.073
-10.930,-37.074
-10.931,-37.074
-10.931,-37.074
-10.932,-37.074
-10.933,-37.075
-10.933,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.934,-37.075
-10.935,-37.075
-10.935,-37.076
-10.936,-37.076
-10.936,-37.076
-10.937,-37.076
-10.938,-37.077
-10.939,-37.077
-10.939,-37.077
-10.940,-37.077
-10.941,-37.078
-10.941,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.078
-10.942,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.941,-37.079
-10.940,-37.080
-10.940,-37.080
-10.940,-37.080
-10.939,-37.081
-10.939,-37.081
-10.941,-37.079
-10.938,-37.082
-10.941,-37.079
-10.938,-37.082
-10.941,-37.079
-10.937,-37.083
-10.941,-37.079
-10.936,-37.083
-10.940,-37.080
-10.936,-37.083
-10.940,-37.080
-10.935,-37.083
-10.940,-37.080
-10.934,-37.083
-10.939,-37.081
-10.933,-37.083
-10.939,-37.081
-10.933,-37.083
-10.938,-37.082
-10.932,-37.082
-10.938,-37.082
-10.931,-37.082
-10.937,-37.083
-10.931,-37.082
-10.936,-37.083
-10.931,-37.082
-10.936,-37.083
-10.931,-37.082
-10.935,-37.083
-10.932,-37.082
-10.934,-37.083
-10.932,-37.082
-10.933,-37.083
-10.933,-37.083
-10.933,-37.083
-10.933,-37.083
-10.932,-37.082
-10.934,-37.083
-10.931,-37.082
-10.935,-37.083
-10.931,-37.082
-10.936,-37.083
-10.931,-37.082
-10.936,-37.083
-10.931,-37.082
-10.937,-37.083
-10.932,-37.082
-10.938,-37.082
-10.932,-37.082
-10.938,-37.082
-10.933,-37.083
-10.939,-37.082
-10.933,-37.083
-10.939,-37.082
-10.934,-37.083
-10.939,-37.082
-10.935,-37.083
-10.940,-37.083
-10.936,-37.083
-10.940,-37.083
-10.936,-37.083
-10.940,-37.083
-10.937,-37.083
-10.940,-37.084
-10.938,-37.082
-10.940,-37.084
-10.938,-37.082
-10.940,-37.085
-10.939,-37.082
-10.941,-37.085
-10.939,-37.082
-10.941,-37.086
-10.939,-37.082
-10.941,-37.086
-10.940,-37.083
-10.941,-37.086
-10.940,-37.083
-10.942,-37.085
-10.940,-37.083
-10.942,-37.085
-10.940,-37.084
-10.943,-37.085
-10.940,-37.084
-10.943,-37.085
-10.940,-37.085
-10.943,-37.085
-10.941,-37.085
-10.943,-37.086
-10.941,-37.086
-10.943,-37.086
-10.941,-37.086
-10.943,-37.086
-10.944,-37.087
-10.941,-37.086
-10.944,-37.087
-10.942,-37.085
-10.944,-37.087
-10.942,-37.085
-10.944,-37.088
-10.943,-37.085
-10.945,-37.088
-10.943,-37.085
-10.945,-37.088
-10.943,-37.085
-10.945,-37.088
-10.943,-37.086
-10.945,-37.088
-10.943,-37.086
-10.945,-37.088
-10.943,-37.086
-10.946,-37.088
-10.944,-37.087
-10.946,-37.089
-10.944,-37.087
-10.946,-37.089
-10.944,-37.087
-10.946,-37.089
-10.944,-37.088
-10.946,-37.089
-10.945,-37.088
-10.945,-37.088
-10.945,-37.088
-10.945,-37.088
-10.945,-37.088
-10.946,-37.088
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.946,-37.089
-10.945,-37.089
-10.945,-37.089
-10.945,-37.089
-10.945,-37.088
-10.945,-37.088
-10.944,-37.088
-10.944,-37.087
-10.944,-37.087
-10.944,-37.087
-10.944,-37.086
-10.943,-37.086
-10.943,-37.085
-10.946,-37.089
-10.943,-37.085
-10.946,-37.089
-10.943,-37.084
-10.943,-37.083
-10.946,-37.089
-10.943,-37.083
-10.946,-37.089
-10.943,-37.083
-10.945,-37.089
-10.943,-37.082
-10.945,-37.089
-10.942,-37.082
-10.945,-37.089
-10.942,-37.081
-10.945,-37.088
-10.942,-37.081
-10.945,-37.088
-10.942,-37.080
-10.944,-37.088
-10.944,-37.087
-10.942,-37.080
-10.944,-37.087
-10.942,-37.079
-10.944,-37.087
-10.941,-37.079
-10.944,-37.086
-10.942,-37.079
-10.943,-37.086
-10.942,-37.078
-10.943,-37.085
-10.943,-37.078
-10.943,-37.085
-10.943,-37.077
-10.943,-37.084
-10.944,-37.077
-10.943,-37.083
-10.944,-37.076
-10.943,-37.083
-10.945,-37.076
-10.943,-37.083
-10.945,-37.075
-10.943,-37.082
-10.946,-37.075
-10.942,-37.082
-10.946,-37.074
-10.942,-37.081
-10.947,-37.074
-10.942,-37.081
-10.947,-37.073
-10.942,-37.080
-10.948,-37.073
-10.942,-37.080
-10.948,-37.073
-10.942,-37.079
-10.948,-37.073
-10.941,-37.079
-10.947,-37.073
-10.942,-37.079
-10.947,-37.073
-10.942,-37.078
-10.947,-37.072
-10.943,-37.078
-10.946,-37.072
-10.943,-37.077
-10.946,-37.071
-10.944,-37.077
-10.945,-37.071
-10.944,-37.076
-10.945,-37.070
-10.945,-37.076
-10.945,-37.070
-10.945,-37.075
-10.944,-37.069
-10.946,-37.075
-10.944,-37.069
-10.946,-37.074
-10.944,-37.068
-10.947,-37.074
-10.944,-37.068
-10.947,-37.073
-10.944,-37.068
-10.948,-37.073
-10.943,-37.067
-10.948,-37.073
-10.943,-37.067
-10.948,-37.073
-10.943,-37.066
-10.947,-37.073
-10.942,-37.066
-10.947,-37.073
-10.942,-37.066
-10.947,-37.072
-10.942,-37.065
-10.946,-37.072
-10.942,-37.064
-10.946,-37.071
-10.942,-37.064
-10.945,-37.071
-10.943,-37.063
-10.945,-37.070
-10.943,-37.062
-10.945,-37.070
-10.943,-37.062
-10.944,-37.069
-10.943,-37.062
-10.944,-37.069
-10.943,-37.062
-10.944,-37.068
-10.943,-37.062
-10.944,-37.068
-10.943,-37.062
-10.944,-37.068
-10.943,-37.061
-10.943,-37.067
-10.943,-37.061
-10.943,-37.067
-10.942,-37.061
-10.943,-37.066
-10.942,-37.060
-10.942,-37.066
-10.942,-37.060
-10.942,-37.066
-10.941,-37.060
-10.942,-37.065
-10.941,-37.059
-10.942,-37.064
-10.941,-37.059
-10.942,-37.064
-10.941,-37.059
-10.943,-37.063
-10.941,-37.059
-10.943,-37.062
-10.941,-37.058
-10.943,-37.062
-10.941,-37.058
-10.943,-37.062
-10.941,-37.058
-10.943,-37.062
-10.942,-37.057
-10.943,-37.062
-10.942,-37.057
-10.942,-37.057
-10.943,-37.062
-10.942,-37.057
-10.943,-37.061
-10.942,-37.057
-10.943,-37.061
-10.942,-37.057
-10.942,-37.061
-10.942,-37.057
-10.942,-37.060
-10.942,-37.057
-10.942,-37.060
-10.942,-37.057
-10.941,-37.060
-10.942,-37.057
-10.942,-37.057
-10.941,-37.059
-10.942,-37.057
-10.941,-37.059
-10.943,-37.057
-10.943,-37.056
-10.941,-37.059
-10.943,-37.056
-10.941,-37.059
-10.943,-37.055
-10.941,-37.058
-10.943,-37.055
-10.941,-37.058
-10.944,-37.054
-10.941,-37.058
-10.944,-37.053
-10.942,-37.057
-10.944,-37.053
-10.942,-37.057
-10.944,-37.052
-10.942,-37.057
-10.944,-37.052
-10.944,-37.052
-10.942,-37.057
-10.944,-37.052
-10.942,-37.057
-10.944,-37.052
-10.942,-37.057
-10.944,-37.052
-10.942,-37.057
-10.944,-37.052
-10.942,-37.057
-10.944,-37.051
-10.942,-37.057
-10.944,-37.051
-10.942,-37.057
-10.944,-37.051
-10.942,-37.057
-10.943,-37.051
-10.942,-37.057
-10.942,-37.051
-10.943,-37.057
-10.942,-37.051
-10.943,-37.056
-10.942,-37.051
-10.943,-37.056
-10.942,-37.051
-10.943,-37.055
-10.942,-37.051
-10.943,-37.055
-10.942,-37.051
-10.944,-37.054
-10.942,-37.051
-10.944,-37.053
-10.942,-37.051
-10.944,-37.053
-10.941,-37.051
-10.941,-37.050
-10.944,-37.052
-10.942,-37.050
-10.944,-37.052
-10.942,-37.049
-10.944,-37.052
-10.943,-37.048
-10.944,-37.052
-10.943,-37.048
-10.944,-37.052
-10.944,-37.047
-10.944,-37.052
-10.944,-37.047
-10.944,-37.052
-10.944,-37.047
-10.944,-37.051
-10.944,-37.047
-10.944,-37.051
-10.944,-37.047
-10.944,-37.051
-10.944,-37.047
-10.943,-37.051
-10.944,-37.047
-10.942,-37.051
-10.945,-37.047
-10.942,-37.051
-10.945,-37.046
-10.942,-37.051
-10.945,-37.046
-10.942,-37.051
-10.946,-37.046
-10.942,-37.051
-10.946,-37.046
-10.942,-37.051
-10.946,-37.047
-10.942,-37.051
-10.946,-37.047
-10.946,-37.047
-10.942,-37.051
-10.947,-37.047
-10.941,-37.051
-10.947,-37.046
-10.941,-37.050
-10.947,-37.046
-10.942,-37.050
-10.942,-37.049
-10.943,-37.048
-10.943,-37.048
-10.944,-37.047
-10.944,-37.047
-10.944,-37.047
-10.944,-37.047
-10.944,-37.047
-10.944,-37.047
-10.944,-37.047
-10.945,-37.047
-10.945,-37.046
-10.945,-37.046
-10.946,-37.046
-10.946,-37.046
-10.946,-37.047
-10.946,-37.047
-10.946,-37.047
-10.947,-37.047
-10.947,-37.046
-10.947,-37.046
-10.947,-37.046
-10.947,-37.046
-10.947,-37.046
-10.947,-37.046
-10.947,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.948,-37.046
-10.949,-37.045
-10.950,-37.045
-10.950,-37.045
-10.950,-37.045
-10.950,-37.045
-10.949,-37.045
-10.948,-37.045
-10.948,-37.045
-10.947,-37.045
-10.946,-37.046
-10.945,-37.046
-10.945,-37.046
-10.944,-37.047
-10.944,-37.047
-10.943,-37.048
-10.943,-37.048
-10.942,-37.049
-10.942,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.941,-37.050
-10.947,-37.046
-10.941,-37.050
-10.947,-37.046
-10.941,-37.050
-10.947,-37.046
-10.941,-37.050
-10.947,-37.046
-10.941,-37.050
-10.947,-37.046
-10.941,-37.050
-10.948,-37.046
-10.940,-37.051
-10.948,-37.046
-10.939,-37.051
-10.948,-37.046
-10.939,-37.051
-10.948,-37.046
-10.938,-37.051
-10.948,-37.046
-10.937,-37.050
-10.936,-37.050
-10.948,-37.046
-10.936,-37.050
-10.948,-37.046
-10.935,-37.050
-10.948,-37.046
-10.934,-37.050
-10.948,-37.046
-10.933,-37.049
-10.948,-37.046
-10.933,-37.049
-10.948,-37.046
-10.932,-37.048
-10.948,-37.046
-10.932,-37.048
-10.948,-37.046
-10.931,-37.047
-10.948,-37.046
-10.931,-37.047
-10.948,-37.046
-10.930,-37.046
-10.949,-37.045
-10.930,-37.045
-10.950,-37.045
-10.929,-37.045
-10.929,-37.044
-10.950,-37.045
-10.928,-37.043
-10.950,-37.045
-10.928,-37.043
-10.950,-37.045
-10.927,-37.043
-10.949,-37.045
-10.926,-37.044
-10.948,-37.045
-10.948,-37.045
-10.926,-37.044
-10.947,-37.045
-10.925,-37.044
-10.946,-37.046
-10.924,-37.044
-10.945,-37.046
-10.924,-37.044
-10.945,-37.046
-10.923,-37.045
-10.944,-37.047
-10.923,-37.045
-10.944,-37.047
-10.922,-37.045
-10.943,-37.048
-10.921,-37.046
-10.943,-37.048
-10.921,-37.046
-10.942,-37.049
-10.920,-37.046
-10.942,-37.050
-10.919,-37.046
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.919,-37.047
-10.941,-37.050
-10.918,-37.047
-10.941,-37.050
-10.918,-37.047
-10.941,-37.050
-10.917,-37.047
-10.941,-37.050
-10.916,-37.047
-10.941,-37.050
-10.916,-37.048
-10.940,-37.051
-10.915,-37.048
-10.939,-37.051
-10.914,-37.048
-10.939,-37.051
-10.914,-37.048
-10.938,-37.051
-10.913,-37.048
-10.937,-37.050
-10.912,-37.048
-10.936,-37.050
-10.912,-37.048
-10.936,-37.050
-10.911,-37.048
-10.935,-37.050
-10.910,-37.048
-10.934,-37.050
-10.910,-37.048
-10.933,-37.049
-10.909,-37.048
-10.933,-37.049
-10.909,-37.048
-10.932,-37.048
-10.908,-37.048
-10.932,-37.048
-10.908,-37.048
-10.931,-37.047
-10.907,-37.048
-10.931,-37.047
-10.907,-37.048
-10.930,-37.046
-10.907,-37.048
-10.930,-37.045
-10.907,-37.048
-10.929,-37.045
-10.907,-37.048
-10.929,-37.044
-10.906,-37.048
-10.928,-37.043
-10.906,-37.048
-10.928,-37.043
